"full_name","chamber","party","state","bin","govTrack_desc","govTrack_ideology","proPub_votesAgainstParty","user_id","screen_name","location","description","statuses_count","followers_count","friends_count","favourites_count","n_obs_timeline","n_obs_origContent","n_obs_textOnly","earliest_status","latest_status","median_favCount_OC","mean_favCount_OC","median_favCount_text","mean_favCount_text"
"Bob Gibbs","House","R","Ohio",49," conservative Republican",0.876626530958,"4.6%","x234822928","RepBobGibbs","US Congress","R-OH https://t.co/2BckMkGpZV",2925,29202,2951,126,2922,1866,687,"2011-01-07 16:07:00","2018-02-22 19:42:18",0,2.07984994640943,0,1.75254730713246
"Mike Lee","Senate","R"," Utah",49," conservative Republican",0.878316026005,"11.4%","88784440","SenMikeLee","Utah","I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!",4453,420563,2431,68,3215,2495,424,"2011-12-13 21:25:46","2018-02-23 21:02:54",19,135.618036072144,16.5,440.433962264151
"Lynn Jenkins","House","R","Kan.",49," conservative Republican leader",0.878378388989,"6.4%","x19658173","RepLynnJenkins","Topeka","Proud to represent the 2nd District of Kansas | CPA",5674,23522,4569,96,3230,2761,561,"2013-02-12 20:00:47","2018-02-21 17:55:14",2,6.62803332126041,2,7.67736185383244
"Blaine Luetkemeyer","House","R","Mo.",49," conservative Republican leader",0.879306897413,"2.9%","x1849261916","RepBlainePress","Missouri's 3rd District","Proudly serving Missouri's 3rd Congressional District. House Financial Services and House Small Business Committee member.",1644,9352,264,519,1644,1097,328,"2013-09-10 13:54:14","2018-02-15 18:14:34",1,3.71011850501367,2,5.40243902439024
"Glenn Grothman","House","R","Wis.",49," lonley conservative Republican follower",0.880201861303,"5.7%","x2976606250","RepGrothman","Washington, D.C.","U.S. Congressman (WI-06)",1101,4358,210,76,1097,747,90,"2015-01-20 21:25:26","2018-02-22 21:15:09",2,4.12717536813922,3,4.78888888888889
"Bill Johnson","House","R","Ohio",49," conservative Republican",0.882848418068,"6.9%","x211530910","RepBillJohnson","Eastern/Southeastern Ohio","Proudly representing #Ohio's 6th Congressional District. Energy Enthusiast. Veteran. Husband. Father. Grandfather.",5040,30836,832,98,3200,2481,599,"2013-09-23 13:14:36","2018-02-22 23:32:40",2,3.82023377670294,2,4.42904841402337
"Jeb Hensarling","House","R","Texas",49," lonley conservative Republican follower",0.883048954689,"2.2%","x18566912","RepHensarling","Washington, D.C.","Fighting to control spending & tax increases while advancing the principles of family, free enterprise, and freedom. @FinancialCmte Chairman.",975,24496,709,147,975,747,248,"2010-04-20 15:22:54","2018-02-17 16:30:27",1,7.97590361445783,0.5,8.77016129032258
"Andy Barr","House","R","Ky.",49," conservative Republican",0.884281469108,"3.6%","x1089334250","RepAndyBarr","Lexington, KY","Honored to represent Kentucky's Sixth Congressional District.  Fighting to get Kentuckians back to work and restore fiscal responsibility to Washington",2916,15583,1197,129,2911,2041,573,"2013-01-16 15:20:49","2018-02-21 19:19:18",2,8.02008819206271,1,5.06457242582897
"Steven J. Chabot","House","R","Ohio",49," conservative Republican leader",0.884452040235,"1.9%","x237750442","RepSteveChabot","Cincinnati","Husband, grandpa, public servant, & proud Cincinnatian. Chairman of @HouseSmallBiz & senior Member on @HouseForeign & @HouseJudiciary.",3185,24609,3063,1708,3171,1602,413,"2011-01-19 23:00:23","2018-02-21 22:43:42",2,4.97627965043695,0,3.38983050847458
"David Rouzer","House","R","N.C.",49," conservative Republican",0.884452602688,"6.0%","x834069080","RepDavidRouzer","","Congressman from North Carolina's 7th Congressional district",594,5775,392,258,594,403,112,"2015-01-06 19:42:22","2018-02-21 18:35:35",2,3.55334987593052,3,5.34821428571429
"Diane Black","House","R","Tenn.",50," conservative Republican leader",0.884584433483,"1.9%","x110545675","RepDianeBlack","Gallatin, TN","Proudly representing Tennessee's Sixth District (#TN06). Registered nurse & former @HouseBudgetGOP Chair.",5639,25766,2003,538,3235,2296,329,"2014-04-25 17:55:11","2018-02-22 20:16:32",5,18.3262195121951,7,33.9483282674772
"Doug Lamborn","House","R","Colo.",50," conservative Republican leader",0.888488556507,"3.1%","x584012853","RepDLamborn","Colorado Springs, CO","Honored to represent Colorado's Fifth District in the House of Representatives. Member of the House Armed Services Committee and @NatResources",4083,15003,1013,714,3215,2154,356,"2014-02-11 21:03:18","2018-02-22 18:11:58",1,6.8050139275766,1,13.8960674157303
"Richard Hudson","House","R","N.C.",50," conservative Republican leader",0.888508317039,"6.8%","x935033864","RepRichHudson","Concord, NC","Official Twitter account for Congressman Richard Hudson -- proudly representing the 8th Congressional District of North Carolina.",5954,14398,2124,4717,3225,1725,566,"2015-07-14 20:19:09","2018-02-22 21:46:25",5,13.1339130434783,3.5,13.9752650176678
"Steve King","House","R","Iowa",50," conservative Republican leader",0.891167490926,"3.7%","x48117116","SteveKingIA","Washington, DC","U.S. Congress, 4th Congressional District of Iowa #IA04",2172,83073,147,37,2169,1671,1029,"2009-06-17 21:51:08","2018-02-21 20:39:36",10,220.563135846798,1,216.012633624879
"Billy Long","House","R","Mo.",50," conservative Republican",0.891411253353,"3.2%","x1444015610","USRepLong","","Representing Missouri’s 7th District in the United States Congress Member of the House Energy and Commerce Committee",5991,14775,4436,186,3215,1915,196,"2015-03-12 21:23:02","2018-02-21 19:28:46",1,11.4308093994778,2,4.25510204081633
"Robert E. Latta","House","R","Ohio",50," conservative Republican leader",0.895911908674,"3.7%","x15394954","boblatta","ÜT: 41.052377,-82.130057","Representing #OH5. Deputy Whip. Member of @HouseCommerce Committee. Chairman of the Digital Commerce & Consumer Protection Subcommittee.",6205,34793,5833,482,3209,2212,496,"2012-02-09 16:01:33","2018-02-22 17:27:20",2,5.12070524412297,2,5.30645161290323
"Lamar Smith","House","R","Texas",50," conservative Republican leader",0.89653307473,"1.9%","x15856366","LamarSmithTX21","TX21","I represent the 21st District of TX in Congress and Chair the Science, Space, and Technology Committee. Join me: https://t.co/mIljMWAOmi",3291,24603,3665,907,3237,1675,596,"2009-05-21 16:46:37","2018-02-21 19:04:19",1,4.24477611940299,0,1.6761744966443
"Andy Harris","House","R","Md.",50," conservative Republican",0.896751391161,"4.4%","x960962340","RepAndyHarrisMD","Maryland's First District","Proud to represent MD-01; Anesthesiologist; Dad to Joe, Becky, Irene, Jessica, & Danny; Grandpa to Charles, Abigail, Arthur, Andrew, Camilla, James, & Sylvia.",2797,12297,604,172,2787,1730,767,"2013-01-04 17:30:23","2018-02-21 15:46:31",1,2.84682080924855,1,3.16558018252934
"Mo Brooks","House","R","Ala.",50," conservative Republican",0.897526873865,"5.9%","x237299871","RepMoBrooks","Alabama","Thanks for following me. I'm the Congressman for Alabama's Fifth District and this is my official Twitter page. It's an honor to serve you.",1511,25162,2144,219,1510,1163,156,"2011-01-20 15:07:38","2018-02-22 21:39:05",2,14.2553740326741,0,25.8782051282051
"Steven Palazzo","House","R","Miss.",50," conservative Republican",0.898208188949,"4.7%","x299883942","CongPalazzo","Mississippi","I proudly represent the Fourth Congressional District of Mississippi. For more information on my work in Congress please visit http://t.co/Ue63OYLp.",2470,13759,1695,288,2461,1771,620,"2011-05-16 21:13:28","2018-02-22 23:22:09",1,4.16261998870695,1,5.49677419354839
"John Cornyn","Senate","R"," Texas",51," conservative Republican leader",0.898890260831,"0.8%","13218102","JohnCornyn","Austin, Texas","Personally curated news I find interesting, pics, and occasional opinions. Honored to represent the great state of Texas in the US Senate.",26337,128000,11368,53,3216,1595,256,"2017-04-01 14:00:32","2018-02-23 12:47:29",36,78.0369905956113,99.5,175.67578125
"Joe Wilson","House","R","S.C.",51," conservative Republican leader",0.899122566536,"1.8%","x234014087","RepWilson","Washington DC","Former educator & state legislator; founder & chair of FL Ports Caucus; founder of 5000 Role Models Project; #IStandWithFrederica",10426,62187,3174,627,3202,2023,531,"2016-10-15 13:55:00","2018-02-22 22:42:34",7,172.378645575877,6,508.632768361582
"Tim Walberg","House","R","Mich.",51," conservative Republican",0.899124785603,"6.1%","x237862972","RepWalberg","MI 7th Congressional District","Proudly serving the Michigan 7th District, tweet at me or join the discussion on Facebook http://t.co/W4dgfpnMav",3877,14710,1163,560,3215,2227,229,"2012-01-24 17:56:14","2018-02-22 21:52:17",1,3.45801526717557,1,2.46288209606987
"Scott DesJarlais","House","R","Tenn.",51," conservative Republican",0.899960803238,"2.8%","x235312723","DesJarlaisTN04","","Republican Congressman for Tennessee's 4th Congressional District.",3555,14482,1347,764,3249,2598,587,"2011-12-02 15:52:32","2018-02-23 00:47:06",1,3.62509622786759,1,5.19080068143101
"Michael B. Enzi","Senate","R"," Wyo.",51," conservative Republican",0.900868910945,"3.6%","291756142","SenatorEnzi","","Mike Enzi is Wyoming’s 20th U.S. Senator. His joy of representing Wyoming is topped by few things. (Being a grandfather and fly fishing are two.)",3762,61087,604,7,3207,2771,260,"2013-08-01 19:45:10","2018-02-23 19:32:50",2,7.05882352941176,2,4.11153846153846
"Luke Messer","House","R","Ind.",51," conservative Republican",0.901354936091,"4.0%","x1045853744","RepLukeMesser","Shelbyville, IN","Husband to a wonderful wife, father of three great kids, Congressman for Indiana's 6th Congressional District, lifelong Hoosier, and a die-hard #Colts fan.",2004,13862,849,491,1998,1385,321,"2013-01-03 19:14:29","2018-02-22 21:47:20",2,9.56895306859206,1,11.6697819314642
"Austin Scott","House","R","Ga.",51," conservative Republican",0.903580485137,"3.1%","x234797704","AustinScottGA08","Tifton, GA","I am proud to represent the 8th Congressional District of Georgia. | Committees: @HASCRepublicans and @HouseAgNews.",2340,16325,391,24,2339,2046,370,"2011-01-06 16:18:19","2018-02-22 22:14:00",0,1.98533724340176,0,1.14054054054054
"Jim Risch","Senate","R"," Idaho",51," conservative Republican",0.908875646756,"3.9%","1096059529","SenatorRisch","Boise & Washington, D.C.","United States Senator Jim Risch (R-ID)",1020,49745,157,143,1022,608,212,"2013-01-17 19:12:54","2018-02-23 18:41:08",3,7.89638157894737,2.5,9.60849056603774
"Vicky Hartzler","House","R","Mo.",51," conservative Republican",0.910868217833,"3.5%","x237763317","RepHartzler","Harrisonville, Missouri","I serve the hardworking Missourians of #MO4. Working to reduce big govt. burden & unleash American spirit. On Armed Services and Agriculture Committees.",5851,19079,1054,374,3229,2767,500,"2014-07-10 14:33:37","2018-02-23 02:18:24",3,10.6396819660282,4,10.66
"Randy Weber","House","R","Texas",51," conservative Republican",0.912834222338,"6.0%","x1058051748","TXRandy14","Friendswood, TX","Representative for the 14th Congressional District of Texas.  http://t.co/3YiUH4dPNE | Instagram: TXRandy14",2365,12576,449,97,2364,1859,385,"2013-01-03 19:14:51","2018-02-21 18:57:13",1,5.65572888649812,3,17.7428571428571
"Ted Cruz","Senate","R"," Texas",52," conservative Republican",0.913982049929,"4.3%","1074480192","SenTedCruz","Houston, Texas","Representing the State of Texas in the United States Senate.",7417,1072943,7365,341,3222,1532,108,"2016-07-07 16:43:41","2018-02-23 21:37:07",269.5,479.92819843342,391.5,649.481481481482
"Ted Yoho","House","R","Fla.",52," conservative Republican leader",0.914450531469,"5.1%","x1071900114","RepTedYoho","","Representing Florida's 3rd Congressional District; large animal veterinarian; conservative business owner; Member of @HouseForeign  & @HouseAgNews Committees",944,21725,312,4,943,820,155,"2013-01-09 22:54:18","2018-02-21 16:04:41",3,8.74146341463415,2,10.6645161290323
"Steve Pearce","House","R","N.M.",52," conservative Republican",0.914786462055,"8.1%","x235271965","RepStevePearce","Hobbs, NM","I represent New Mexico's 2nd Congressional District.  I am fighting to create jobs in NM and voice New Mexicans' other concerns in Washington.",4232,11850,811,163,3217,2871,536,"2013-02-27 21:55:30","2018-02-22 20:21:51",1,4.01497735980495,1,5.26492537313433
"John Barrasso","Senate","R"," Wyo.",52," conservative Republican",0.914930794093,"1.7%","202206694","SenJohnBarrasso","","U.S. Senator for the great state of Wyoming and @SenateRPC Chairman.",3701,79863,505,3,3241,2100,555,"2012-05-08 22:12:15","2018-02-23 20:43:31",2,12.5095238095238,2,7.51711711711712
"Kenny Marchant","House","R","Texas",52," conservative Republican",0.916048629565,"4.5%","x23976316","RepKenMarchant","Irving and Washington, D.C.","Serving the 24th Congressional District of Texas | Member of @WaysandMeansGOP and House Ethics Committee",5071,23545,2151,65,3235,2845,391,"2011-07-07 21:20:02","2018-02-21 17:15:29",0,2.07627416520211,0,0.838874680306905
"Louie Gohmert","House","R","Texas",52," conservative Republican",0.916421485097,"6.8%","x22055226","replouiegohmert","","Member of Congress, representing the first district of Texas which encompasses over 12 counties stretching nearly 120 miles down the eastern border of Texas.",6354,100568,670,43,3200,2602,606,"2015-03-04 17:22:20","2018-02-21 22:10:02",26,65.1887009992314,27,73.6056105610561
"Bill Flores","House","R","Texas",52," conservative Republican",0.924283071313,"5.6%","x237312687","RepBillFlores","17th District of Texas","I am working hard for Texas families in District 17 to rebuild our national security, improve economic opportunity, and protect our Constitutional liberties.",7649,17611,3245,1858,3218,1546,252,"2015-07-19 01:46:00","2018-02-22 09:15:04",3,16.8622250970246,5,66.8293650793651
"Brian Babin","House","R","Texas",52," conservative Republican",0.924536174523,"4.6%","x2929491549","RepBrianBabin","","Honored to serve citizens of #TX36 in U.S. Congress. Chairman of @HouseScience Space Subcommittee and Member of House @Transport Committee.",2359,8545,646,639,2357,1463,160,"2015-01-06 22:28:20","2018-02-22 22:54:25",6,18.8687628161312,6,19.2375
"Mark Meadows","House","R","N.C.",52," conservative Republican",0.925727208553,"3.8%","x963480595","RepMarkMeadows","Jackson County, NC","Businessman, husband, and father proudly representing North Carolina's 11th Congressional District. Chairman of @freedomcaucus.",1785,68194,816,337,807,388,97,"2014-05-19 16:01:02","2018-02-22 22:11:08",100,1022.90206185567,234,1440.78350515464
"Robert Pittenger","House","R","N.C.",52," conservative Republican",0.936298548998,"5.7%","x950328072","RepPittenger","","Official Twitter of U.S. Congressman Robert Pittenger, proudly serving North Carolina's 9th District.",8246,12930,1320,192,3240,2751,1613,"2016-02-09 21:32:15","2018-02-21 22:44:38",1,4.31842966194111,1,4.02355858648481
"Blake Farenthold","House","R","Texas",53," conservative Republican",0.937901482546,"3.6%","x17896154","farenthold","Corpus Christi, TX","Proudly serving Texas' 27th Congressional District. @GOPoversight @HouseJudiciary @Transport",6587,21564,1040,107,3238,2810,807,"2014-05-28 16:56:01","2018-02-15 22:10:48",2,7.6576512455516,2,6.4820322180917
"Doug LaMalfa","House","R","Calif.",53," conservative Republican",0.951302344671,"3.1%","x1069124515","RepLaMalfa","Northern California","Representing California's First District including Siskiyou, Shasta, Tehama, Butte, Glenn, Modoc, Lassen, Plumas, Sierra, Nevada and Placer Counties",440,11786,980,79,438,283,94,"2013-01-11 16:52:54","2018-02-21 22:17:12",1,6.87632508833922,0,5.38297872340426
"Pat Roberts","Senate","R"," Kan.",53," conservative Republican",0.952513533649,"0.8%","75364211","SenPatRoberts","Kansas and Washington, DC","United States Senator from Kansas",5367,51435,862,127,3201,1765,271,"2015-09-17 18:01:23","2018-02-23 20:28:37",6,15.4515580736544,8,39.8081180811808
"Todd Rokita","House","R","Ind.",53," conservative Republican",0.953431575797,"6.3%","x17544524","ToddRokita","Indiana","Todd Rokita, U.S. Representative of the 4th District of Indiana. Chairman of Subcommittee on Early Childhood, Elementary, and Secondary Education.",5826,21441,3414,117,3224,2735,590,"2013-06-11 20:31:31","2018-02-22 16:08:07",1,15.7257769652651,2,55.9542372881356
"Marsha Blackburn","House","R","Tenn.",53," conservative Republican leader",0.962572686762,"4.0%","x278145569","MarshaBlackburn","Brentwood, TN","I am honored to serve the people of Tennessee's 7th District.",5799,51565,2605,373,3204,2463,253,"2014-08-06 21:59:14","2018-02-22 13:53:53",8,80.5651644336175,10,291.067193675889
